Day,Date,Time,DateAndTime,Entry,is_weekend,rain_class,rain_amount,rain_desc
Sunday,10/22/2023,19:00,22.10.2023 19.00.00,3097,1,2,1,Light Rain
Sunday,10/22/2023,20:00,22.10.2023 20.00.00,2321,1,2,1,Light Rain
Sunday,10/22/2023,21:00,22.10.2023 21.00.00,1676,1,2,1,Light Rain
Sunday,10/22/2023,22:00,22.10.2023 22.00.00,41,1,2,1,Light Rain
Sunday,10/22/2023,23:00,22.10.2023 23.00.00,0,1,2,1,Light Rain
Monday,10/23/2023,4:00,23.10.2023 04.00.00,54,0,2,1,Light Rain
Monday,10/23/2023,5:00,23.10.2023 05.00.00,3498,0,2,1,Light Rain
Monday,10/23/2023,6:00,23.10.2023 06.00.00,5005,0,2,1,Light Rain
Monday,10/23/2023,7:00,23.10.2023 07.00.00,5291,0,2,1,Light Rain
Monday,10/23/2023,8:00,23.10.2023 08.00.00,5457,0,2,1,Light Rain
Monday,10/23/2023,9:00,23.10.2023 09.00.00,3878,0,2,1,Light Rain
Monday,10/23/2023,10:00,23.10.2023 10.00.00,3132,0,2,1,Light Rain
Monday,10/23/2023,11:00,23.10.2023 11.00.00,3049,0,2,1,Light Rain
Monday,10/23/2023,12:00,23.10.2023 12.00.00,2827,0,2,1,Light Rain
Monday,10/23/2023,13:00,23.10.2023 13.00.00,2615,0,2,1,Light Rain
Monday,10/23/2023,14:00,23.10.2023 14.00.00,2603,0,2,1,Light Rain
Monday,10/23/2023,15:00,23.10.2023 15.00.00,2568,0,2,1,Light Rain
Monday,10/23/2023,16:00,23.10.2023 16.00.00,3457,0,2,1,Light Rain
Monday,10/23/2023,17:00,23.10.2023 17.00.00,3849,0,2,1,Light Rain
Monday,10/23/2023,18:00,23.10.2023 18.00.00,3861,0,2,1,Light Rain
Monday,10/23/2023,19:00,23.10.2023 19.00.00,3443,0,2,1,Light Rain
Monday,10/23/2023,20:00,23.10.2023 20.00.00,2659,0,2,1,Light Rain
Monday,10/23/2023,21:00,23.10.2023 21.00.00,1804,0,2,1,Light Rain
Monday,10/23/2023,22:00,23.10.2023 22.00.00,43,0,2,1,Light Rain
Monday,10/23/2023,23:00,23.10.2023 23.00.00,0,0,2,1,Light Rain
Tuesday,10/24/2023,4:00,24.10.2023 04.00.00,11,0,3,17.5,Moderate Rain
Tuesday,10/24/2023,5:00,24.10.2023 05.00.00,3093,0,3,17.5,Moderate Rain
Tuesday,10/24/2023,6:00,24.10.2023 06.00.00,4650,0,3,17.5,Moderate Rain
Tuesday,10/24/2023,7:00,24.10.2023 07.00.00,6282,0,3,17.5,Moderate Rain
Tuesday,10/24/2023,8:00,24.10.2023 08.00.00,4867,0,3,17.5,Moderate Rain
Tuesday,10/24/2023,9:00,24.10.2023 09.00.00,3823,0,3,17.5,Moderate Rain
Tuesday,10/24/2023,10:00,24.10.2023 10.00.00,2913,0,3,17.5,Moderate Rain
Tuesday,10/24/2023,11:00,24.10.2023 11.00.00,2887,0,3,17.5,Moderate Rain
Tuesday,10/24/2023,12:00,24.10.2023 12.00.00,2677,0,3,17.5,Moderate Rain
Tuesday,10/24/2023,13:00,24.10.2023 13.00.00,2468,0,3,17.5,Moderate Rain
Tuesday,10/24/2023,14:00,24.10.2023 14.00.00,2415,0,3,17.5,Moderate Rain
Tuesday,10/24/2023,15:00,24.10.2023 15.00.00,2232,0,3,17.5,Moderate Rain
Tuesday,10/24/2023,16:00,24.10.2023 16.00.00,3125,0,3,17.5,Moderate Rain
Tuesday,10/24/2023,17:00,24.10.2023 17.00.00,4048,0,3,17.5,Moderate Rain
Tuesday,10/24/2023,18:00,24.10.2023 18.00.00,4002,0,3,17.5,Moderate Rain
Tuesday,10/24/2023,19:00,24.10.2023 19.00.00,3351,0,3,17.5,Moderate Rain
Tuesday,10/24/2023,20:00,24.10.2023 20.00.00,2748,0,3,17.5,Moderate Rain
Tuesday,10/24/2023,21:00,24.10.2023 21.00.00,1901,0,3,17.5,Moderate Rain
Tuesday,10/24/2023,22:00,24.10.2023 22.00.00,58,0,3,17.5,Moderate Rain
Tuesday,10/24/2023,23:00,24.10.2023 23.00.00,0,0,3,17.5,Moderate Rain
Wednesday,10/25/2023,4:00,25.10.2023 04.00.00,24,0,0,0,No Rain
Wednesday,10/25/2023,5:00,25.10.2023 05.00.00,2908,0,0,0,No Rain
Wednesday,10/25/2023,6:00,25.10.2023 06.00.00,4740,0,0,0,No Rain
Wednesday,10/25/2023,7:00,25.10.2023 07.00.00,6115,0,0,0,No Rain
Wednesday,10/25/2023,8:00,25.10.2023 08.00.00,4806,0,0,0,No Rain
Wednesday,10/25/2023,9:00,25.10.2023 09.00.00,3844,0,0,0,No Rain
Wednesday,10/25/2023,10:00,25.10.2023 10.00.00,2941,0,0,0,No Rain
Wednesday,10/25/2023,11:00,25.10.2023 11.00.00,3096,0,0,0,No Rain
Wednesday,10/25/2023,12:00,25.10.2023 12.00.00,2887,0,0,0,No Rain
Wednesday,10/25/2023,13:00,25.10.2023 13.00.00,2645,0,0,0,No Rain
Wednesday,10/25/2023,14:00,25.10.2023 14.00.00,2655,0,0,0,No Rain
Wednesday,10/25/2023,15:00,25.10.2023 15.00.00,2869,0,0,0,No Rain
Wednesday,10/25/2023,16:00,25.10.2023 16.00.00,3360,0,0,0,No Rain
Wednesday,10/25/2023,17:00,25.10.2023 17.00.00,4055,0,0,0,No Rain
Wednesday,10/25/2023,18:00,25.10.2023 18.00.00,4088,0,0,0,No Rain
Wednesday,10/25/2023,19:00,25.10.2023 19.00.00,3728,0,0,0,No Rain
Wednesday,10/25/2023,20:00,25.10.2023 20.00.00,2984,0,0,0,No Rain
Wednesday,10/25/2023,21:00,25.10.2023 21.00.00,2077,0,0,0,No Rain
Wednesday,10/25/2023,22:00,25.10.2023 22.00.00,63,0,0,0,No Rain
Wednesday,10/25/2023,23:00,25.10.2023 23.00.00,0,0,0,0,No Rain
Thursday,10/26/2023,4:00,26.10.2023 04.00.00,29,0,0,0,No Rain
Thursday,10/26/2023,5:00,26.10.2023 05.00.00,2909,0,0,0,No Rain
Thursday,10/26/2023,6:00,26.10.2023 06.00.00,4700,0,0,0,No Rain
Thursday,10/26/2023,7:00,26.10.2023 07.00.00,5704,0,0,0,No Rain
Thursday,10/26/2023,8:00,26.10.2023 08.00.00,4881,0,0,0,No Rain
Thursday,10/26/2023,9:00,26.10.2023 09.00.00,3885,0,0,0,No Rain
Thursday,10/26/2023,10:00,26.10.2023 10.00.00,3026,0,0,0,No Rain
Thursday,10/26/2023,11:00,26.10.2023 11.00.00,2825,0,0,0,No Rain
Thursday,10/26/2023,12:00,26.10.2023 12.00.00,2813,0,0,0,No Rain
Thursday,10/26/2023,13:00,26.10.2023 13.00.00,2808,0,0,0,No Rain
Thursday,10/26/2023,14:00,26.10.2023 14.00.00,2659,0,0,0,No Rain
Thursday,10/26/2023,15:00,26.10.2023 15.00.00,2603,0,0,0,No Rain
Thursday,10/26/2023,16:00,26.10.2023 16.00.00,3328,0,0,0,No Rain
Thursday,10/26/2023,17:00,26.10.2023 17.00.00,3807,0,0,0,No Rain
Thursday,10/26/2023,18:00,26.10.2023 18.00.00,3785,0,0,0,No Rain
Thursday,10/26/2023,19:00,26.10.2023 19.00.00,3616,0,0,0,No Rain
Thursday,10/26/2023,20:00,26.10.2023 20.00.00,2781,0,0,0,No Rain
Thursday,10/26/2023,21:00,26.10.2023 21.00.00,2063,0,0,0,No Rain
Thursday,10/26/2023,22:00,26.10.2023 22.00.00,41,0,0,0,No Rain
Thursday,10/26/2023,23:00,26.10.2023 23.00.00,0,0,0,0,No Rain
Friday,10/27/2023,4:00,27.10.2023 04.00.00,44,0,2,4.5,Light Rain
Friday,10/27/2023,5:00,27.10.2023 05.00.00,2801,0,2,4.5,Light Rain
Friday,10/27/2023,6:00,27.10.2023 06.00.00,4466,0,2,4.5,Light Rain
Friday,10/27/2023,7:00,27.10.2023 07.00.00,5676,0,2,4.5,Light Rain
Friday,10/27/2023,8:00,27.10.2023 08.00.00,4535,0,2,4.5,Light Rain
Friday,10/27/2023,9:00,27.10.2023 09.00.00,3726,0,2,4.5,Light Rain
Friday,10/27/2023,10:00,27.10.2023 10.00.00,2939,0,2,4.5,Light Rain
Friday,10/27/2023,11:00,27.10.2023 11.00.00,3003,0,2,4.5,Light Rain
Friday,10/27/2023,12:00,27.10.2023 12.00.00,3127,0,2,4.5,Light Rain
Friday,10/27/2023,13:00,27.10.2023 13.00.00,3035,0,2,4.5,Light Rain
Friday,10/27/2023,14:00,27.10.2023 14.00.00,2999,0,2,4.5,Light Rain
Friday,10/27/2023,15:00,27.10.2023 15.00.00,3012,0,2,4.5,Light Rain
Friday,10/27/2023,16:00,27.10.2023 16.00.00,3651,0,2,4.5,Light Rain
Friday,10/27/2023,17:00,27.10.2023 17.00.00,4383,0,2,4.5,Light Rain
Friday,10/27/2023,18:00,27.10.2023 18.00.00,4256,0,2,4.5,Light Rain
Friday,10/27/2023,19:00,27.10.2023 19.00.00,4074,0,2,4.5,Light Rain
Friday,10/27/2023,20:00,27.10.2023 20.00.00,3233,0,2,4.5,Light Rain
Friday,10/27/2023,21:00,27.10.2023 21.00.00,2451,0,2,4.5,Light Rain
Friday,10/27/2023,22:00,27.10.2023 22.00.00,94,0,2,4.5,Light Rain
Friday,10/27/2023,23:00,27.10.2023 23.00.00,0,0,2,4.5,Light Rain
Saturday,10/28/2023,4:00,28.10.2023 04.00.00,0,1,0,0,No Rain
Saturday,10/28/2023,5:00,28.10.2023 05.00.00,1984,1,0,0,No Rain
Saturday,10/28/2023,6:00,28.10.2023 06.00.00,2939,1,0,0,No Rain
Saturday,10/28/2023,7:00,28.10.2023 07.00.00,3238,1,0,0,No Rain
Saturday,10/28/2023,8:00,28.10.2023 08.00.00,2978,1,0,0,No Rain
Saturday,10/28/2023,9:00,28.10.2023 09.00.00,2935,1,0,0,No Rain
Saturday,10/28/2023,10:00,28.10.2023 10.00.00,2718,1,0,0,No Rain
Saturday,10/28/2023,11:00,28.10.2023 11.00.00,2979,1,0,0,No Rain
Saturday,10/28/2023,12:00,28.10.2023 12.00.00,2953,1,0,0,No Rain
Saturday,10/28/2023,13:00,28.10.2023 13.00.00,3135,1,0,0,No Rain
Saturday,10/28/2023,14:00,28.10.2023 14.00.00,2875,1,0,0,No Rain
Saturday,10/28/2023,15:00,28.10.2023 15.00.00,3128,1,0,0,No Rain
Saturday,10/28/2023,16:00,28.10.2023 16.00.00,3538,1,0,0,No Rain
Saturday,10/28/2023,17:00,28.10.2023 17.00.00,3867,1,0,0,No Rain
Saturday,10/28/2023,18:00,28.10.2023 18.00.00,3558,1,0,0,No Rain
Saturday,10/28/2023,19:00,28.10.2023 19.00.00,3416,1,0,0,No Rain
Saturday,10/28/2023,20:00,28.10.2023 20.00.00,2675,1,0,0,No Rain
Saturday,10/28/2023,21:00,28.10.2023 21.00.00,2018,1,0,0,No Rain
Saturday,10/28/2023,22:00,28.10.2023 22.00.00,64,1,0,0,No Rain
Saturday,10/28/2023,23:00,28.10.2023 23.00.00,0,1,0,0,No Rain
Sunday,10/29/2023,4:00,29.10.2023 04.00.00,0,1,0,0,No Rain
Sunday,10/29/2023,5:00,29.10.2023 05.00.00,1380,1,0,0,No Rain
Sunday,10/29/2023,6:00,29.10.2023 06.00.00,1795,1,0,0,No Rain
Sunday,10/29/2023,7:00,29.10.2023 07.00.00,1999,1,0,0,No Rain
Sunday,10/29/2023,8:00,29.10.2023 08.00.00,2471,1,0,0,No Rain
Sunday,10/29/2023,9:00,29.10.2023 09.00.00,2606,1,0,0,No Rain
Sunday,10/29/2023,10:00,29.10.2023 10.00.00,2531,1,0,0,No Rain
Sunday,10/29/2023,11:00,29.10.2023 11.00.00,2455,1,0,0,No Rain
Sunday,10/29/2023,12:00,29.10.2023 12.00.00,2727,1,0,0,No Rain
Sunday,10/29/2023,13:00,29.10.2023 13.00.00,2570,1,0,0,No Rain
Sunday,10/29/2023,14:00,29.10.2023 14.00.00,2477,1,0,0,No Rain
Sunday,10/29/2023,15:00,29.10.2023 15.00.00,2894,1,0,0,No Rain
Sunday,10/29/2023,16:00,29.10.2023 16.00.00,2859,1,0,0,No Rain
Sunday,10/29/2023,17:00,29.10.2023 17.00.00,3055,1,0,0,No Rain
Sunday,10/29/2023,18:00,29.10.2023 18.00.00,2582,1,0,0,No Rain
Sunday,10/29/2023,19:00,29.10.2023 19.00.00,2385,1,0,0,No Rain
Sunday,10/29/2023,20:00,29.10.2023 20.00.00,2113,1,0,0,No Rain
Sunday,10/29/2023,21:00,29.10.2023 21.00.00,1669,1,0,0,No Rain
Sunday,10/29/2023,22:00,29.10.2023 22.00.00,69,1,0,0,No Rain
Sunday,10/29/2023,23:00,29.10.2023 23.00.00,0,1,0,0,No Rain
Monday,10/30/2023,4:00,30.10.2023 04.00.00,0,0,0,0,No Rain
Monday,10/30/2023,5:00,30.10.2023 05.00.00,1461,0,0,0,No Rain
Monday,10/30/2023,6:00,30.10.2023 06.00.00,1702,0,0,0,No Rain
Monday,10/30/2023,7:00,30.10.2023 07.00.00,1847,0,0,0,No Rain
Monday,10/30/2023,8:00,30.10.2023 08.00.00,2079,0,0,0,No Rain
Monday,10/30/2023,9:00,30.10.2023 09.00.00,2262,0,0,0,No Rain
Monday,10/30/2023,10:00,30.10.2023 10.00.00,2335,0,0,0,No Rain
Monday,10/30/2023,11:00,30.10.2023 11.00.00,2776,0,0,0,No Rain
Monday,10/30/2023,12:00,30.10.2023 12.00.00,2396,0,0,0,No Rain
Monday,10/30/2023,13:00,30.10.2023 13.00.00,2406,0,0,0,No Rain
Monday,10/30/2023,14:00,30.10.2023 14.00.00,2241,0,0,0,No Rain
Monday,10/30/2023,15:00,30.10.2023 15.00.00,2258,0,0,0,No Rain
Monday,10/30/2023,16:00,30.10.2023 16.00.00,2194,0,0,0,No Rain
Monday,10/30/2023,17:00,30.10.2023 17.00.00,2446,0,0,0,No Rain
Monday,10/30/2023,18:00,30.10.2023 18.00.00,2340,0,0,0,No Rain
Monday,10/30/2023,19:00,30.10.2023 19.00.00,2508,0,0,0,No Rain
Monday,10/30/2023,20:00,30.10.2023 20.00.00,2121,0,0,0,No Rain
Monday,10/30/2023,21:00,30.10.2023 21.00.00,1480,0,0,0,No Rain
Monday,10/30/2023,22:00,30.10.2023 22.00.00,27,0,0,0,No Rain
Monday,10/30/2023,23:00,30.10.2023 23.00.00,0,0,0,0,No Rain
Tuesday,10/31/2023,4:00,31.10.2023 04.00.00,71,0,1,-1,Trace Rain
Tuesday,10/31/2023,5:00,31.10.2023 05.00.00,2604,0,1,-1,Trace Rain
Tuesday,10/31/2023,6:00,31.10.2023 06.00.00,3667,0,1,-1,Trace Rain
Tuesday,10/31/2023,7:00,31.10.2023 07.00.00,4250,0,1,-1,Trace Rain
Tuesday,10/31/2023,8:00,31.10.2023 08.00.00,3286,0,1,-1,Trace Rain
Tuesday,10/31/2023,9:00,31.10.2023 09.00.00,2739,0,1,-1,Trace Rain
Tuesday,10/31/2023,10:00,31.10.2023 10.00.00,2433,0,1,-1,Trace Rain
Tuesday,10/31/2023,11:00,31.10.2023 11.00.00,2487,0,1,-1,Trace Rain
Tuesday,10/31/2023,12:00,31.10.2023 12.00.00,2326,0,1,-1,Trace Rain
Tuesday,10/31/2023,13:00,31.10.2023 13.00.00,2181,0,1,-1,Trace Rain
Tuesday,10/31/2023,14:00,31.10.2023 14.00.00,2294,0,1,-1,Trace Rain
Tuesday,10/31/2023,15:00,31.10.2023 15.00.00,2634,0,1,-1,Trace Rain
Tuesday,10/31/2023,16:00,31.10.2023 16.00.00,2894,0,1,-1,Trace Rain
Tuesday,10/31/2023,17:00,31.10.2023 17.00.00,3213,0,1,-1,Trace Rain
Tuesday,10/31/2023,18:00,31.10.2023 18.00.00,3159,0,1,-1,Trace Rain
Tuesday,10/31/2023,19:00,31.10.2023 19.00.00,3228,0,1,-1,Trace Rain
Tuesday,10/31/2023,20:00,31.10.2023 20.00.00,2537,0,1,-1,Trace Rain
Tuesday,10/31/2023,21:00,31.10.2023 21.00.00,1742,0,1,-1,Trace Rain
Tuesday,10/31/2023,22:00,31.10.2023 22.00.00,51,0,1,-1,Trace Rain
Tuesday,10/31/2023,23:00,31.10.2023 23.00.00,0,0,1,-1,Trace Rain
Wednesday,11/1/2023,4:00,01.11.2023 04.00.00,0,0,2,3.2,Light Rain
Wednesday,11/1/2023,5:00,01.11.2023 05.00.00,1354,0,2,3.2,Light Rain
Wednesday,11/1/2023,6:00,01.11.2023 06.00.00,1510,0,2,3.2,Light Rain
Wednesday,11/1/2023,7:00,01.11.2023 07.00.00,1734,0,2,3.2,Light Rain
Wednesday,11/1/2023,8:00,01.11.2023 08.00.00,1787,0,2,3.2,Light Rain
Wednesday,11/1/2023,9:00,01.11.2023 09.00.00,1787,0,2,3.2,Light Rain
Wednesday,11/1/2023,10:00,01.11.2023 10.00.00,2103,0,2,3.2,Light Rain
Wednesday,11/1/2023,11:00,01.11.2023 11.00.00,2169,0,2,3.2,Light Rain
Wednesday,11/1/2023,12:00,01.11.2023 12.00.00,1925,0,2,3.2,Light Rain
Wednesday,11/1/2023,13:00,01.11.2023 13.00.00,1785,0,2,3.2,Light Rain
Wednesday,11/1/2023,14:00,01.11.2023 14.00.00,1921,0,2,3.2,Light Rain
Wednesday,11/1/2023,15:00,01.11.2023 15.00.00,2058,0,2,3.2,Light Rain
Wednesday,11/1/2023,16:00,01.11.2023 16.00.00,2057,0,2,3.2,Light Rain
Wednesday,11/1/2023,17:00,01.11.2023 17.00.00,2199,0,2,3.2,Light Rain
Wednesday,11/1/2023,18:00,01.11.2023 18.00.00,2099,0,2,3.2,Light Rain
Wednesday,11/1/2023,19:00,01.11.2023 19.00.00,2300,0,2,3.2,Light Rain
Wednesday,11/1/2023,20:00,01.11.2023 20.00.00,1945,0,2,3.2,Light Rain
Wednesday,11/1/2023,21:00,01.11.2023 21.00.00,1500,0,2,3.2,Light Rain
Wednesday,11/1/2023,22:00,01.11.2023 22.00.00,46,0,2,3.2,Light Rain
Wednesday,11/1/2023,23:00,01.11.2023 23.00.00,0,0,2,3.2,Light Rain
Thursday,11/2/2023,4:00,02.11.2023 04.00.00,0,0,2,3,Light Rain
Thursday,11/2/2023,5:00,02.11.2023 05.00.00,1747,0,2,3,Light Rain
Thursday,11/2/2023,6:00,02.11.2023 06.00.00,1904,0,2,3,Light Rain
Thursday,11/2/2023,7:00,02.11.2023 07.00.00,1965,0,2,3,Light Rain
Thursday,11/2/2023,8:00,02.11.2023 08.00.00,1939,0,2,3,Light Rain
Thursday,11/2/2023,9:00,02.11.2023 09.00.00,2000,0,2,3,Light Rain
Thursday,11/2/2023,10:00,02.11.2023 10.00.00,1834,0,2,3,Light Rain
Thursday,11/2/2023,11:00,02.11.2023 11.00.00,2084,0,2,3,Light Rain
Thursday,11/2/2023,12:00,02.11.2023 12.00.00,2034,0,2,3,Light Rain
Thursday,11/2/2023,13:00,02.11.2023 13.00.00,1977,0,2,3,Light Rain
Thursday,11/2/2023,14:00,02.11.2023 14.00.00,2058,0,2,3,Light Rain
Thursday,11/2/2023,15:00,02.11.2023 15.00.00,2340,0,2,3,Light Rain
Thursday,11/2/2023,16:00,02.11.2023 16.00.00,2381,0,2,3,Light Rain
Thursday,11/2/2023,17:00,02.11.2023 17.00.00,2510,0,2,3,Light Rain
Thursday,11/2/2023,18:00,02.11.2023 18.00.00,2480,0,2,3,Light Rain
Thursday,11/2/2023,19:00,02.11.2023 19.00.00,2523,0,2,3,Light Rain
Thursday,11/2/2023,20:00,02.11.2023 20.00.00,2374,0,2,3,Light Rain
Thursday,11/2/2023,21:00,02.11.2023 21.00.00,1698,0,2,3,Light Rain
Thursday,11/2/2023,22:00,02.11.2023 22.00.00,49,0,2,3,Light Rain
Thursday,11/2/2023,23:00,02.11.2023 23.00.00,0,0,2,3,Light Rain
Friday,11/3/2023,4:00,03.11.2023 04.00.00,54,0,0,0,No Rain
Friday,11/3/2023,5:00,03.11.2023 05.00.00,3003,0,0,0,No Rain
Friday,11/3/2023,6:00,03.11.2023 06.00.00,4282,0,0,0,No Rain
Friday,11/3/2023,7:00,03.11.2023 07.00.00,4774,0,0,0,No Rain
Friday,11/3/2023,8:00,03.11.2023 08.00.00,3615,0,0,0,No Rain
Friday,11/3/2023,9:00,03.11.2023 09.00.00,3238,0,0,0,No Rain
Friday,11/3/2023,10:00,03.11.2023 10.00.00,2729,0,0,0,No Rain
Friday,11/3/2023,11:00,03.11.2023 11.00.00,2647,0,0,0,No Rain
Friday,11/3/2023,12:00,03.11.2023 12.00.00,2715,0,0,0,No Rain
Friday,11/3/2023,13:00,03.11.2023 13.00.00,2539,0,0,0,No Rain
Friday,11/3/2023,14:00,03.11.2023 14.00.00,2461,0,0,0,No Rain
Friday,11/3/2023,15:00,03.11.2023 15.00.00,2470,0,0,0,No Rain
Friday,11/3/2023,16:00,03.11.2023 16.00.00,2993,0,0,0,No Rain
Friday,11/3/2023,17:00,03.11.2023 17.00.00,3397,0,0,0,No Rain
Friday,11/3/2023,18:00,03.11.2023 18.00.00,3263,0,0,0,No Rain
Friday,11/3/2023,19:00,03.11.2023 19.00.00,3052,0,0,0,No Rain
Friday,11/3/2023,20:00,03.11.2023 20.00.00,2626,0,0,0,No Rain
Friday,11/3/2023,21:00,03.11.2023 21.00.00,1959,0,0,0,No Rain
Friday,11/3/2023,22:00,03.11.2023 22.00.00,66,0,0,0,No Rain
Friday,11/3/2023,23:00,03.11.2023 23.00.00,0,0,0,0,No Rain
Saturday,11/4/2023,4:00,04.11.2023 04.00.00,0,1,0,0,No Rain
Saturday,11/4/2023,5:00,04.11.2023 05.00.00,1925,1,0,0,No Rain
Saturday,11/4/2023,6:00,04.11.2023 06.00.00,2459,1,0,0,No Rain
Saturday,11/4/2023,7:00,04.11.2023 07.00.00,2674,1,0,0,No Rain
Saturday,11/4/2023,8:00,04.11.2023 08.00.00,2639,1,0,0,No Rain
Saturday,11/4/2023,9:00,04.11.2023 09.00.00,2598,1,0,0,No Rain
Saturday,11/4/2023,10:00,04.11.2023 10.00.00,2416,1,0,0,No Rain
Saturday,11/4/2023,11:00,04.11.2023 11.00.00,2440,1,0,0,No Rain
Saturday,11/4/2023,12:00,04.11.2023 12.00.00,2480,1,0,0,No Rain
Saturday,11/4/2023,13:00,04.11.2023 13.00.00,2499,1,0,0,No Rain
Saturday,11/4/2023,14:00,04.11.2023 14.00.00,2372,1,0,0,No Rain
Saturday,11/4/2023,15:00,04.11.2023 15.00.00,2610,1,0,0,No Rain
Saturday,11/4/2023,16:00,04.11.2023 16.00.00,2951,1,0,0,No Rain
Saturday,11/4/2023,17:00,04.11.2023 17.00.00,3220,1,0,0,No Rain
Saturday,11/4/2023,18:00,04.11.2023 18.00.00,2762,1,0,0,No Rain
Saturday,11/4/2023,19:00,04.11.2023 19.00.00,2673,1,0,0,No Rain
Saturday,11/4/2023,20:00,04.11.2023 20.00.00,1994,1,0,0,No Rain
Saturday,11/4/2023,21:00,04.11.2023 21.00.00,1579,1,0,0,No Rain
Saturday,11/4/2023,22:00,04.11.2023 22.00.00,43,1,0,0,No Rain
Saturday,11/4/2023,23:00,04.11.2023 23.00.00,0,1,0,0,No Rain
Sunday,11/5/2023,4:00,05.11.2023 04.00.00,0,1,0,0,No Rain
Sunday,11/5/2023,5:00,05.11.2023 05.00.00,1204,1,0,0,No Rain
Sunday,11/5/2023,6:00,05.11.2023 06.00.00,1608,1,0,0,No Rain
Sunday,11/5/2023,7:00,05.11.2023 07.00.00,1929,1,0,0,No Rain
Sunday,11/5/2023,8:00,05.11.2023 08.00.00,2205,1,0,0,No Rain
Sunday,11/5/2023,9:00,05.11.2023 09.00.00,2372,1,0,0,No Rain
Sunday,11/5/2023,10:00,05.11.2023 10.00.00,2181,1,0,0,No Rain
Sunday,11/5/2023,11:00,05.11.2023 11.00.00,2541,1,0,0,No Rain
Sunday,11/5/2023,12:00,05.11.2023 12.00.00,2347,1,0,0,No Rain
Sunday,11/5/2023,13:00,05.11.2023 13.00.00,2488,1,0,0,No Rain
Sunday,11/5/2023,14:00,05.11.2023 14.00.00,2513,1,0,0,No Rain
Sunday,11/5/2023,15:00,05.11.2023 15.00.00,2791,1,0,0,No Rain
Sunday,11/5/2023,16:00,05.11.2023 16.00.00,2972,1,0,0,No Rain
Sunday,11/5/2023,17:00,05.11.2023 17.00.00,2901,1,0,0,No Rain
Sunday,11/5/2023,18:00,05.11.2023 18.00.00,2781,1,0,0,No Rain
Sunday,11/5/2023,19:00,05.11.2023 19.00.00,2437,1,0,0,No Rain
Sunday,11/5/2023,20:00,05.11.2023 20.00.00,2127,1,0,0,No Rain
Sunday,11/5/2023,21:00,05.11.2023 21.00.00,1647,1,0,0,No Rain
Sunday,11/5/2023,22:00,05.11.2023 22.00.00,46,1,0,0,No Rain
Sunday,11/5/2023,23:00,05.11.2023 23.00.00,0,1,0,0,No Rain
Monday,11/6/2023,4:00,06.11.2023 04.00.00,41,0,2,2,Light Rain
Monday,11/6/2023,5:00,06.11.2023 05.00.00,3738,0,2,2,Light Rain
Monday,11/6/2023,6:00,06.11.2023 06.00.00,5072,0,2,2,Light Rain
Monday,11/6/2023,7:00,06.11.2023 07.00.00,5961,0,2,2,Light Rain
Monday,11/6/2023,8:00,06.11.2023 08.00.00,4741,0,2,2,Light Rain
Monday,11/6/2023,9:00,06.11.2023 09.00.00,3604,0,2,2,Light Rain
Monday,11/6/2023,10:00,06.11.2023 10.00.00,3261,0,2,2,Light Rain
Monday,11/6/2023,11:00,06.11.2023 11.00.00,3102,0,2,2,Light Rain
Monday,11/6/2023,12:00,06.11.2023 12.00.00,2950,0,2,2,Light Rain
Monday,11/6/2023,13:00,06.11.2023 13.00.00,2482,0,2,2,Light Rain
Monday,11/6/2023,14:00,06.11.2023 14.00.00,2588,0,2,2,Light Rain
Monday,11/6/2023,15:00,06.11.2023 15.00.00,2750,0,2,2,Light Rain
Monday,11/6/2023,16:00,06.11.2023 16.00.00,3202,0,2,2,Light Rain
Monday,11/6/2023,17:00,06.11.2023 17.00.00,3764,0,2,2,Light Rain
Monday,11/6/2023,18:00,06.11.2023 18.00.00,3610,0,2,2,Light Rain
Monday,11/6/2023,19:00,06.11.2023 19.00.00,3467,0,2,2,Light Rain
Monday,11/6/2023,20:00,06.11.2023 20.00.00,3016,0,2,2,Light Rain
Monday,11/6/2023,21:00,06.11.2023 21.00.00,2133,0,2,2,Light Rain
Monday,11/6/2023,22:00,06.11.2023 22.00.00,46,0,2,2,Light Rain
Monday,11/6/2023,23:00,06.11.2023 23.00.00,0,0,2,2,Light Rain
Tuesday,11/7/2023,4:00,07.11.2023 04.00.00,66,0,2,1.5,Light Rain
Tuesday,11/7/2023,5:00,07.11.2023 05.00.00,2896,0,2,1.5,Light Rain
Tuesday,11/7/2023,6:00,07.11.2023 06.00.00,4519,0,2,1.5,Light Rain
Tuesday,11/7/2023,7:00,07.11.2023 07.00.00,621,0,2,1.5,Light Rain
Tuesday,11/7/2023,8:00,07.11.2023 08.00.00,4547,0,2,1.5,Light Rain
Tuesday,11/7/2023,9:00,07.11.2023 09.00.00,3849,0,2,1.5,Light Rain
Tuesday,11/7/2023,10:00,07.11.2023 10.00.00,3112,0,2,1.5,Light Rain
Tuesday,11/7/2023,11:00,07.11.2023 11.00.00,3003,0,2,1.5,Light Rain
Tuesday,11/7/2023,12:00,07.11.2023 12.00.00,2797,0,2,1.5,Light Rain
Tuesday,11/7/2023,13:00,07.11.2023 13.00.00,2670,0,2,1.5,Light Rain
Tuesday,11/7/2023,14:00,07.11.2023 14.00.00,2498,0,2,1.5,Light Rain
Tuesday,11/7/2023,15:00,07.11.2023 15.00.00,2444,0,2,1.5,Light Rain
