Day,Date,Time,Entry,is_weekend,rain_desc
Friday,1/27/2023,7:00,4809,0,Trace Rain
Friday,1/27/2023,8:00,4171,0,Trace Rain
Friday,1/27/2023,9:00,3264,0,Trace Rain
Friday,1/27/2023,10:00,2737,0,Trace Rain
Friday,1/27/2023,11:00,2705,0,Trace Rain
Friday,1/27/2023,12:00,2972,0,Trace Rain
Friday,1/27/2023,13:00,2655,0,Trace Rain
Friday,1/27/2023,14:00,2875,0,Trace Rain
Friday,1/27/2023,15:00,2678,0,Trace Rain
Friday,1/27/2023,16:00,3484,0,Trace Rain
Friday,1/27/2023,17:00,3754,0,Trace Rain
Friday,1/27/2023,18:00,3745,0,Trace Rain
Friday,1/27/2023,19:00,2960,0,Trace Rain
Friday,1/27/2023,20:00,2565,0,Trace Rain
Friday,1/27/2023,21:00,1964,0,Trace Rain
Friday,1/27/2023,22:00,86,0,Trace Rain
Friday,1/27/2023,23:00,0,0,Trace Rain
Saturday,1/28/2023,4:00,0,1,No Rain
Saturday,1/28/2023,5:00,1683,1,No Rain
Saturday,1/28/2023,6:00,2427,1,No Rain
Saturday,1/28/2023,7:00,2628,1,No Rain
Saturday,1/28/2023,8:00,2458,1,No Rain
Saturday,1/28/2023,9:00,2552,1,No Rain
Saturday,1/28/2023,10:00,2364,1,No Rain
Saturday,1/28/2023,11:00,2505,1,No Rain
Saturday,1/28/2023,12:00,2776,1,No Rain
Saturday,1/28/2023,13:00,2565,1,No Rain
Saturday,1/28/2023,14:00,2498,1,No Rain
Saturday,1/28/2023,15:00,2639,1,No Rain
Saturday,1/28/2023,16:00,3324,1,No Rain
Saturday,1/28/2023,17:00,3397,1,No Rain
Saturday,1/28/2023,18:00,3231,1,No Rain
Saturday,1/28/2023,19:00,2557,1,No Rain
Saturday,1/28/2023,20:00,2604,1,No Rain
Saturday,1/28/2023,21:00,1662,1,No Rain
Saturday,1/28/2023,22:00,25,1,No Rain
Saturday,1/28/2023,23:00,0,1,No Rain
Sunday,1/29/2023,4:00,0,1,No Rain
Sunday,1/29/2023,5:00,1063,1,No Rain
Sunday,1/29/2023,6:00,1418,1,No Rain
Sunday,1/29/2023,7:00,1666,1,No Rain
Sunday,1/29/2023,8:00,2015,1,No Rain
Sunday,1/29/2023,9:00,2277,1,No Rain
Sunday,1/29/2023,10:00,2209,1,No Rain
Sunday,1/29/2023,11:00,2473,1,No Rain
Sunday,1/29/2023,12:00,2530,1,No Rain
Sunday,1/29/2023,13:00,2572,1,No Rain
Sunday,1/29/2023,14:00,2447,1,No Rain
Sunday,1/29/2023,15:00,2565,1,No Rain
Sunday,1/29/2023,16:00,2867,1,No Rain
Sunday,1/29/2023,17:00,2660,1,No Rain
Sunday,1/29/2023,18:00,2663,1,No Rain
Sunday,1/29/2023,19:00,2543,1,No Rain
Sunday,1/29/2023,20:00,2695,1,No Rain
Sunday,1/29/2023,21:00,1674,1,No Rain
Sunday,1/29/2023,22:00,67,1,No Rain
Sunday,1/29/2023,23:00,0,1,No Rain
Monday,1/30/2023,4:00,0,0,No Rain
Monday,1/30/2023,5:00,3081,0,No Rain
Monday,1/30/2023,6:00,4211,0,No Rain
Monday,1/30/2023,7:00,4936,0,No Rain
Monday,1/30/2023,8:00,4539,0,No Rain
Monday,1/30/2023,9:00,3450,0,No Rain
Monday,1/30/2023,10:00,2932,0,No Rain
Monday,1/30/2023,11:00,2917,0,No Rain
Monday,1/30/2023,12:00,2799,0,No Rain
Monday,1/30/2023,13:00,2528,0,No Rain
Monday,1/30/2023,14:00,2753,0,No Rain
Monday,1/30/2023,15:00,2816,0,No Rain
Monday,1/30/2023,16:00,3111,0,No Rain
Monday,1/30/2023,17:00,3381,0,No Rain
Monday,1/30/2023,18:00,3523,0,No Rain
Monday,1/30/2023,19:00,3135,0,No Rain
Monday,1/30/2023,20:00,2444,0,No Rain
Monday,1/30/2023,21:00,1719,0,No Rain
Monday,1/30/2023,22:00,61,0,No Rain
Monday,1/30/2023,23:00,0,0,No Rain
Tuesday,1/31/2023,4:00,0,0,No Rain
Tuesday,1/31/2023,5:00,2652,0,No Rain
Tuesday,1/31/2023,6:00,4167,0,No Rain
Tuesday,1/31/2023,7:00,5068,0,No Rain
Tuesday,1/31/2023,8:00,4160,0,No Rain
Tuesday,1/31/2023,9:00,3349,0,No Rain
Tuesday,1/31/2023,10:00,2752,0,No Rain
Tuesday,1/31/2023,11:00,2600,0,No Rain
Tuesday,1/31/2023,12:00,2792,0,No Rain
Tuesday,1/31/2023,13:00,2394,0,No Rain
Tuesday,1/31/2023,14:00,2565,0,No Rain
Tuesday,1/31/2023,15:00,2668,0,No Rain
Tuesday,1/31/2023,16:00,3306,0,No Rain
Tuesday,1/31/2023,17:00,3436,0,No Rain
Tuesday,1/31/2023,18:00,3408,0,No Rain
Tuesday,1/31/2023,19:00,2906,0,No Rain
Tuesday,1/31/2023,20:00,2585,0,No Rain
Tuesday,1/31/2023,21:00,1805,0,No Rain
Tuesday,1/31/2023,22:00,90,0,No Rain
Tuesday,1/31/2023,23:00,0,0,No Rain
Wednesday,2/1/2023,4:00,0,0,Trace Rain
Wednesday,2/1/2023,5:00,2497,0,Trace Rain
Wednesday,2/1/2023,6:00,4016,0,Trace Rain
Wednesday,2/1/2023,7:00,5270,0,Trace Rain
Wednesday,2/1/2023,8:00,4354,0,Trace Rain
Wednesday,2/1/2023,9:00,3513,0,Trace Rain
Wednesday,2/1/2023,10:00,2900,0,Trace Rain
Wednesday,2/1/2023,11:00,2916,0,Trace Rain
Wednesday,2/1/2023,12:00,2924,0,Trace Rain
Wednesday,2/1/2023,13:00,2777,0,Trace Rain
Wednesday,2/1/2023,14:00,2812,0,Trace Rain
Wednesday,2/1/2023,15:00,2981,0,Trace Rain
Wednesday,2/1/2023,16:00,3405,0,Trace Rain
Wednesday,2/1/2023,17:00,3844,0,Trace Rain
Wednesday,2/1/2023,18:00,3728,0,Trace Rain
Wednesday,2/1/2023,19:00,3213,0,Trace Rain
Wednesday,2/1/2023,20:00,2717,0,Trace Rain
Wednesday,2/1/2023,21:00,1915,0,Trace Rain
Wednesday,2/1/2023,22:00,53,0,Trace Rain
Wednesday,2/1/2023,23:00,0,0,Trace Rain
Thursday,2/2/2023,4:00,0,0,No Rain
Thursday,2/2/2023,5:00,2551,0,No Rain
Thursday,2/2/2023,6:00,4206,0,No Rain
Thursday,2/2/2023,7:00,5019,0,No Rain
Thursday,2/2/2023,8:00,4045,0,No Rain
Thursday,2/2/2023,9:00,3111,0,No Rain
Thursday,2/2/2023,10:00,2707,0,No Rain
Thursday,2/2/2023,11:00,2574,0,No Rain
Thursday,2/2/2023,12:00,2484,0,No Rain
Thursday,2/2/2023,13:00,2483,0,No Rain
Thursday,2/2/2023,14:00,2357,0,No Rain
Thursday,2/2/2023,15:00,2625,0,No Rain
Thursday,2/2/2023,16:00,3029,0,No Rain
Thursday,2/2/2023,17:00,3488,0,No Rain
Thursday,2/2/2023,18:00,3418,0,No Rain
Thursday,2/2/2023,19:00,2932,0,No Rain
Thursday,2/2/2023,20:00,2583,0,No Rain
Thursday,2/2/2023,21:00,1815,0,No Rain
Thursday,2/2/2023,22:00,90,0,No Rain
Thursday,2/2/2023,23:00,0,0,No Rain
Friday,2/3/2023,4:00,0,0,No Rain
Friday,2/3/2023,5:00,2463,0,No Rain
Friday,2/3/2023,6:00,4080,0,No Rain
Friday,2/3/2023,7:00,4660,0,No Rain
Friday,2/3/2023,8:00,4018,0,No Rain
Friday,2/3/2023,9:00,3214,0,No Rain
Friday,2/3/2023,10:00,2714,0,No Rain
Friday,2/3/2023,11:00,2861,0,No Rain
Friday,2/3/2023,12:00,2843,0,No Rain
Friday,2/3/2023,13:00,2785,0,No Rain
Friday,2/3/2023,14:00,2498,0,No Rain
Friday,2/3/2023,15:00,2941,0,No Rain
Friday,2/3/2023,16:00,3454,0,No Rain
Friday,2/3/2023,17:00,3692,0,No Rain
Friday,2/3/2023,18:00,3871,0,No Rain
Friday,2/3/2023,19:00,3650,0,No Rain
Friday,2/3/2023,20:00,2941,0,No Rain
Friday,2/3/2023,21:00,2116,0,No Rain
Friday,2/3/2023,22:00,105,0,No Rain
Friday,2/3/2023,23:00,0,0,No Rain
Saturday,2/4/2023,4:00,0,1,No Rain
Saturday,2/4/2023,5:00,1640,1,No Rain
Saturday,2/4/2023,6:00,2486,1,No Rain
Saturday,2/4/2023,7:00,2660,1,No Rain
Saturday,2/4/2023,8:00,2486,1,No Rain
Saturday,2/4/2023,9:00,2532,1,No Rain
Saturday,2/4/2023,10:00,2398,1,No Rain
Saturday,2/4/2023,11:00,2624,1,No Rain
Saturday,2/4/2023,12:00,2712,1,No Rain
Saturday,2/4/2023,13:00,2784,1,No Rain
Saturday,2/4/2023,14:00,2780,1,No Rain
Saturday,2/4/2023,15:00,2664,1,No Rain
Saturday,2/4/2023,16:00,3244,1,No Rain
Saturday,2/4/2023,17:00,3129,1,No Rain
Saturday,2/4/2023,18:00,3293,1,No Rain
Saturday,2/4/2023,19:00,3024,1,No Rain
Saturday,2/4/2023,20:00,2629,1,No Rain
Saturday,2/4/2023,21:00,2054,1,No Rain
Saturday,2/4/2023,22:00,26,1,No Rain
Saturday,2/4/2023,23:00,0,1,No Rain
Sunday,2/5/2023,4:00,0,1,Trace Rain
Sunday,2/5/2023,5:00,1116,1,Trace Rain
Sunday,2/5/2023,6:00,1521,1,Trace Rain
Sunday,2/5/2023,7:00,1734,1,Trace Rain
Sunday,2/5/2023,8:00,2020,1,Trace Rain
Sunday,2/5/2023,9:00,2363,1,Trace Rain
Sunday,2/5/2023,10:00,2226,1,Trace Rain
Sunday,2/5/2023,11:00,2557,1,Trace Rain
Sunday,2/5/2023,12:00,2498,1,Trace Rain
Sunday,2/5/2023,13:00,2648,1,Trace Rain
Sunday,2/5/2023,14:00,2439,1,Trace Rain
Sunday,2/5/2023,15:00,2693,1,Trace Rain
Sunday,2/5/2023,16:00,3043,1,Trace Rain
Sunday,2/5/2023,17:00,2994,1,Trace Rain
Sunday,2/5/2023,18:00,3150,1,Trace Rain
Sunday,2/5/2023,19:00,2756,1,Trace Rain
Sunday,2/5/2023,20:00,2585,1,Trace Rain
Sunday,2/5/2023,21:00,1971,1,Trace Rain
Sunday,2/5/2023,22:00,76,1,Trace Rain
Sunday,2/5/2023,23:00,0,1,Trace Rain
Monday,2/6/2023,4:00,0,0,Light Rain
Monday,2/6/2023,5:00,3328,0,Light Rain
Monday,2/6/2023,6:00,4477,0,Light Rain
Monday,2/6/2023,7:00,5337,0,Light Rain
Monday,2/6/2023,8:00,4164,0,Light Rain
Monday,2/6/2023,9:00,3746,0,Light Rain
Monday,2/6/2023,10:00,3114,0,Light Rain
Monday,2/6/2023,11:00,2961,0,Light Rain
Monday,2/6/2023,12:00,2963,0,Light Rain
Monday,2/6/2023,13:00,2696,0,Light Rain
Monday,2/6/2023,14:00,2893,0,Light Rain
Monday,2/6/2023,15:00,2723,0,Light Rain
Monday,2/6/2023,16:00,3152,0,Light Rain
Monday,2/6/2023,17:00,3895,0,Light Rain
Monday,2/6/2023,18:00,3420,0,Light Rain
Monday,2/6/2023,19:00,3011,0,Light Rain
Monday,2/6/2023,20:00,2658,0,Light Rain
Monday,2/6/2023,21:00,1650,0,Light Rain
Monday,2/6/2023,22:00,38,0,Light Rain
Monday,2/6/2023,23:00,0,0,Light Rain
Tuesday,2/7/2023,4:00,0,0,Light Rain
Tuesday,2/7/2023,5:00,2783,0,Light Rain
Tuesday,2/7/2023,6:00,4391,0,Light Rain
Tuesday,2/7/2023,7:00,5318,0,Light Rain
Tuesday,2/7/2023,8:00,4243,0,Light Rain
Tuesday,2/7/2023,9:00,3425,0,Light Rain
Tuesday,2/7/2023,10:00,2828,0,Light Rain
Tuesday,2/7/2023,11:00,2884,0,Light Rain
Tuesday,2/7/2023,12:00,2524,0,Light Rain
Tuesday,2/7/2023,13:00,2509,0,Light Rain
Tuesday,2/7/2023,14:00,2600,0,Light Rain
Tuesday,2/7/2023,15:00,2601,0,Light Rain
Tuesday,2/7/2023,16:00,3153,0,Light Rain
Tuesday,2/7/2023,17:00,3650,0,Light Rain
Tuesday,2/7/2023,18:00,3384,0,Light Rain
Tuesday,2/7/2023,19:00,3144,0,Light Rain
Tuesday,2/7/2023,20:00,2646,0,Light Rain
Tuesday,2/7/2023,21:00,1803,0,Light Rain
Tuesday,2/7/2023,22:00,51,0,Light Rain
Tuesday,2/7/2023,23:00,0,0,Light Rain
Wednesday,2/8/2023,4:00,0,0,Light Rain
Wednesday,2/8/2023,5:00,2598,0,Light Rain
Wednesday,2/8/2023,6:00,4210,0,Light Rain
Wednesday,2/8/2023,7:00,5105,0,Light Rain
Wednesday,2/8/2023,8:00,4550,0,Light Rain
Wednesday,2/8/2023,9:00,3448,0,Light Rain
Wednesday,2/8/2023,10:00,2938,0,Light Rain
Wednesday,2/8/2023,11:00,2988,0,Light Rain
Wednesday,2/8/2023,12:00,2770,0,Light Rain
Wednesday,2/8/2023,13:00,2661,0,Light Rain
Wednesday,2/8/2023,14:00,2616,0,Light Rain
Wednesday,2/8/2023,15:00,3046,0,Light Rain
Wednesday,2/8/2023,16:00,3410,0,Light Rain
Wednesday,2/8/2023,17:00,3902,0,Light Rain
Wednesday,2/8/2023,18:00,3472,0,Light Rain
Wednesday,2/8/2023,19:00,3187,0,Light Rain
Wednesday,2/8/2023,20:00,2513,0,Light Rain
Wednesday,2/8/2023,21:00,1813,0,Light Rain
Wednesday,2/8/2023,22:00,69,0,Light Rain
Wednesday,2/8/2023,23:00,0,0,Light Rain
Thursday,2/9/2023,4:00,0,0,No Rain
Thursday,2/9/2023,5:00,2566,0,No Rain
Thursday,2/9/2023,6:00,4117,0,No Rain
Thursday,2/9/2023,7:00,4977,0,No Rain
Thursday,2/9/2023,8:00,4116,0,No Rain
Thursday,2/9/2023,9:00,3161,0,No Rain
Thursday,2/9/2023,10:00,2581,0,No Rain
Thursday,2/9/2023,11:00,2706,0,No Rain
Thursday,2/9/2023,12:00,2545,0,No Rain
Thursday,2/9/2023,13:00,2439,0,No Rain
Thursday,2/9/2023,14:00,2427,0,No Rain
Thursday,2/9/2023,15:00,2756,0,No Rain
Thursday,2/9/2023,16:00,3181,0,No Rain
Thursday,2/9/2023,17:00,3656,0,No Rain
Thursday,2/9/2023,18:00,3352,0,No Rain
Thursday,2/9/2023,19:00,2945,0,No Rain
Thursday,2/9/2023,20:00,2609,0,No Rain
Thursday,2/9/2023,21:00,1773,0,No Rain
Thursday,2/9/2023,22:00,70,0,No Rain
Thursday,2/9/2023,23:00,0,0,No Rain
Friday,2/10/2023,4:00,0,0,No Rain
Friday,2/10/2023,5:00,2426,0,No Rain
Friday,2/10/2023,6:00,4066,0,No Rain
Friday,2/10/2023,7:00,4971,0,No Rain
Friday,2/10/2023,8:00,4047,0,No Rain
Friday,2/10/2023,9:00,3197,0,No Rain
Friday,2/10/2023,10:00,2949,0,No Rain
Friday,2/10/2023,11:00,2714,0,No Rain
Friday,2/10/2023,12:00,2898,0,No Rain
Friday,2/10/2023,13:00,2737,0,No Rain
Friday,2/10/2023,14:00,2623,0,No Rain
Friday,2/10/2023,15:00,2909,0,No Rain
Friday,2/10/2023,16:00,3326,0,No Rain
Friday,2/10/2023,17:00,3510,0,No Rain
Friday,2/10/2023,18:00,4056,0,No Rain
Friday,2/10/2023,19:00,3231,0,No Rain
Friday,2/10/2023,20:00,2790,0,No Rain
Friday,2/10/2023,21:00,2275,0,No Rain
Friday,2/10/2023,22:00,90,0,No Rain
Friday,2/10/2023,23:00,0,0,No Rain
Saturday,2/11/2023,4:00,0,1,No Rain
Saturday,2/11/2023,5:00,1877,1,No Rain
Saturday,2/11/2023,6:00,2488,1,No Rain
Saturday,2/11/2023,7:00,2675,1,No Rain
Saturday,2/11/2023,8:00,2578,1,No Rain
Saturday,2/11/2023,9:00,2548,1,No Rain
Saturday,2/11/2023,10:00,2344,1,No Rain
Saturday,2/11/2023,11:00,2602,1,No Rain
Saturday,2/11/2023,12:00,2666,1,No Rain
Saturday,2/11/2023,13:00,2726,1,No Rain
Saturday,2/11/2023,14:00,2536,1,No Rain
Saturday,2/11/2023,15:00,2860,1,No Rain
Saturday,2/11/2023,16:00,3161,1,No Rain
Saturday,2/11/2023,17:00,3372,1,No Rain
Saturday,2/11/2023,18:00,3511,1,No Rain
Saturday,2/11/2023,19:00,2782,1,No Rain
Saturday,2/11/2023,20:00,2525,1,No Rain
Saturday,2/11/2023,21:00,1832,1,No Rain
Saturday,2/11/2023,22:00,47,1,No Rain
Saturday,2/11/2023,23:00,0,1,No Rain
Sunday,2/12/2023,4:00,0,1,No Rain
Sunday,2/12/2023,5:00,1183,1,No Rain
Sunday,2/12/2023,6:00,1466,1,No Rain
Sunday,2/12/2023,7:00,1780,1,No Rain
Sunday,2/12/2023,8:00,2239,1,No Rain
Sunday,2/12/2023,9:00,2551,1,No Rain
Sunday,2/12/2023,10:00,2303,1,No Rain
Sunday,2/12/2023,11:00,2758,1,No Rain
Sunday,2/12/2023,12:00,2469,1,No Rain
Sunday,2/12/2023,13:00,2728,1,No Rain
Sunday,2/12/2023,14:00,2603,1,No Rain
Sunday,2/12/2023,15:00,2919,1,No Rain
Sunday,2/12/2023,16:00,2960,1,No Rain
Sunday,2/12/2023,17:00,2748,1,No Rain
Sunday,2/12/2023,18:00,2668,1,No Rain
Sunday,2/12/2023,19:00,2628,1,No Rain
Sunday,2/12/2023,20:00,2360,1,No Rain
Sunday,2/12/2023,21:00,1810,1,No Rain
Sunday,2/12/2023,22:00,50,1,No Rain
Sunday,2/12/2023,23:00,0,1,No Rain
Monday,2/13/2023,4:00,0,0,No Rain
Monday,2/13/2023,5:00,3245,0,No Rain
Monday,2/13/2023,6:00,4358,0,No Rain
Monday,2/13/2023,7:00,5405,0,No Rain
Monday,2/13/2023,8:00,4330,0,No Rain
Monday,2/13/2023,9:00,3530,0,No Rain
Monday,2/13/2023,10:00,3029,0,No Rain
Monday,2/13/2023,11:00,2889,0,No Rain
Monday,2/13/2023,12:00,2811,0,No Rain
Monday,2/13/2023,13:00,2734,0,No Rain
Monday,2/13/2023,14:00,2582,0,No Rain
Monday,2/13/2023,15:00,2804,0,No Rain
Monday,2/13/2023,16:00,3242,0,No Rain
Monday,2/13/2023,17:00,3498,0,No Rain
Monday,2/13/2023,18:00,3372,0,No Rain
Monday,2/13/2023,19:00,2772,0,No Rain
Monday,2/13/2023,20:00,2446,0,No Rain
Monday,2/13/2023,21:00,1744,0,No Rain
Monday,2/13/2023,22:00,49,0,No Rain
Monday,2/13/2023,23:00,0,0,No Rain
Tuesday,2/14/2023,4:00,0,0,No Rain
Tuesday,2/14/2023,5:00,2671,0,No Rain
Tuesday,2/14/2023,6:00,4200,0,No Rain
Tuesday,2/14/2023,7:00,5016,0,No Rain
Tuesday,2/14/2023,8:00,4321,0,No Rain
Tuesday,2/14/2023,9:00,3299,0,No Rain
Tuesday,2/14/2023,10:00,2689,0,No Rain
Tuesday,2/14/2023,11:00,2527,0,No Rain
Tuesday,2/14/2023,12:00,2766,0,No Rain
Tuesday,2/14/2023,13:00,2561,0,No Rain
Tuesday,2/14/2023,14:00,2639,0,No Rain
Tuesday,2/14/2023,15:00,2896,0,No Rain
Tuesday,2/14/2023,16:00,3386,0,No Rain
Tuesday,2/14/2023,17:00,4016,0,No Rain
Tuesday,2/14/2023,18:00,3705,0,No Rain
Tuesday,2/14/2023,19:00,3375,0,No Rain
Tuesday,2/14/2023,20:00,3013,0,No Rain
Tuesday,2/14/2023,21:00,2094,0,No Rain
Tuesday,2/14/2023,22:00,133,0,No Rain
Tuesday,2/14/2023,23:00,0,0,No Rain
Wednesday,2/15/2023,4:00,0,0,No Rain
Wednesday,2/15/2023,5:00,2669,0,No Rain
Wednesday,2/15/2023,6:00,4211,0,No Rain
Wednesday,2/15/2023,7:00,5238,0,No Rain
Wednesday,2/15/2023,8:00,4115,0,No Rain
Wednesday,2/15/2023,9:00,3720,0,No Rain
Wednesday,2/15/2023,10:00,2837,0,No Rain
Wednesday,2/15/2023,11:00,2756,0,No Rain
Wednesday,2/15/2023,12:00,2716,0,No Rain
Wednesday,2/15/2023,13:00,2557,0,No Rain
Wednesday,2/15/2023,14:00,2589,0,No Rain
Wednesday,2/15/2023,15:00,2934,0,No Rain
Wednesday,2/15/2023,16:00,3369,0,No Rain
Wednesday,2/15/2023,17:00,3856,0,No Rain
Wednesday,2/15/2023,18:00,3817,0,No Rain
Wednesday,2/15/2023,19:00,3380,0,No Rain
Wednesday,2/15/2023,20:00,2648,0,No Rain
Wednesday,2/15/2023,21:00,1965,0,No Rain
Wednesday,2/15/2023,22:00,54,0,No Rain
Wednesday,2/15/2023,23:00,0,0,No Rain
Thursday,2/16/2023,4:00,0,0,No Rain
Thursday,2/16/2023,5:00,2583,0,No Rain
Thursday,2/16/2023,6:00,4236,0,No Rain
Thursday,2/16/2023,7:00,5064,0,No Rain
Thursday,2/16/2023,8:00,4275,0,No Rain
Thursday,2/16/2023,9:00,3416,0,No Rain
Thursday,2/16/2023,10:00,2769,0,No Rain
Thursday,2/16/2023,11:00,2858,0,No Rain
Thursday,2/16/2023,12:00,2560,0,No Rain
Thursday,2/16/2023,13:00,2598,0,No Rain
Thursday,2/16/2023,14:00,2520,0,No Rain
Thursday,2/16/2023,15:00,2731,0,No Rain
Thursday,2/16/2023,16:00,3244,0,No Rain
Thursday,2/16/2023,17:00,3699,0,No Rain
Thursday,2/16/2023,18:00,3301,0,No Rain
Thursday,2/16/2023,19:00,3072,0,No Rain
Thursday,2/16/2023,20:00,2498,0,No Rain
Thursday,2/16/2023,21:00,1772,0,No Rain
Thursday,2/16/2023,22:00,62,0,No Rain
Thursday,2/16/2023,23:00,0,0,No Rain
Friday,2/17/2023,4:00,0,0,No Rain
Friday,2/17/2023,5:00,2455,0,No Rain
Friday,2/17/2023,6:00,3661,0,No Rain
Friday,2/17/2023,7:00,4298,0,No Rain
Friday,2/17/2023,8:00,4278,0,No Rain
Friday,2/17/2023,9:00,3427,0,No Rain
Friday,2/17/2023,10:00,2900,0,No Rain
Friday,2/17/2023,11:00,2894,0,No Rain
Friday,2/17/2023,12:00,2869,0,No Rain
Friday,2/17/2023,13:00,2676,0,No Rain
Friday,2/17/2023,14:00,2873,0,No Rain
Friday,2/17/2023,15:00,2729,0,No Rain
Friday,2/17/2023,16:00,3632,0,No Rain
Friday,2/17/2023,17:00,3534,0,No Rain
Friday,2/17/2023,18:00,3922,0,No Rain
Friday,2/17/2023,19:00,3285,0,No Rain
Friday,2/17/2023,20:00,2734,0,No Rain
Friday,2/17/2023,21:00,2008,0,No Rain
Friday,2/17/2023,22:00,88,0,No Rain
Friday,2/17/2023,23:00,0,0,No Rain
Saturday,2/18/2023,4:00,0,1,Light Rain
Saturday,2/18/2023,5:00,1772,1,Light Rain
Saturday,2/18/2023,6:00,2638,1,Light Rain
Saturday,2/18/2023,7:00,2712,1,Light Rain
Saturday,2/18/2023,8:00,2621,1,Light Rain
Saturday,2/18/2023,9:00,2674,1,Light Rain
Saturday,2/18/2023,10:00,2399,1,Light Rain
Saturday,2/18/2023,11:00,2691,1,Light Rain
Saturday,2/18/2023,12:00,2737,1,Light Rain
Saturday,2/18/2023,13:00,2758,1,Light Rain
Saturday,2/18/2023,14:00,2754,1,Light Rain
Saturday,2/18/2023,15:00,3186,1,Light Rain
Saturday,2/18/2023,16:00,2930,1,Light Rain
Saturday,2/18/2023,17:00,3413,1,Light Rain
Saturday,2/18/2023,18:00,3161,1,Light Rain
Saturday,2/18/2023,19:00,2855,1,Light Rain
Saturday,2/18/2023,20:00,2490,1,Light Rain
Saturday,2/18/2023,21:00,1626,1,Light Rain
Saturday,2/18/2023,22:00,36,1,Light Rain
Saturday,2/18/2023,23:00,0,1,Light Rain
Sunday,2/19/2023,4:00,0,1,Light Rain
Sunday,2/19/2023,5:00,1012,1,Light Rain
Sunday,2/19/2023,6:00,1456,1,Light Rain
Sunday,2/19/2023,7:00,1712,1,Light Rain
Sunday,2/19/2023,8:00,1968,1,Light Rain
Sunday,2/19/2023,9:00,2315,1,Light Rain
Sunday,2/19/2023,10:00,2150,1,Light Rain
Sunday,2/19/2023,11:00,2417,1,Light Rain
Sunday,2/19/2023,12:00,2330,1,Light Rain
Sunday,2/19/2023,13:00,2424,1,Light Rain
Sunday,2/19/2023,14:00,2369,1,Light Rain
Sunday,2/19/2023,15:00,2518,1,Light Rain
Sunday,2/19/2023,16:00,2900,1,Light Rain
Sunday,2/19/2023,17:00,2839,1,Light Rain
Sunday,2/19/2023,18:00,2436,1,Light Rain
Sunday,2/19/2023,19:00,2449,1,Light Rain
Sunday,2/19/2023,20:00,1929,1,Light Rain
Sunday,2/19/2023,21:00,1396,1,Light Rain
Sunday,2/19/2023,22:00,18,1,Light Rain
Sunday,2/19/2023,23:00,0,1,Light Rain
Monday,2/20/2023,4:00,0,0,Light Rain
Monday,2/20/2023,5:00,3162,0,Light Rain
Monday,2/20/2023,6:00,4831,0,Light Rain
Monday,2/20/2023,7:00,5010,0,Light Rain
Monday,2/20/2023,8:00,4497,0,Light Rain
Monday,2/20/2023,9:00,3531,0,Light Rain
Monday,2/20/2023,10:00,3040,0,Light Rain
Monday,2/20/2023,11:00,2702,0,Light Rain
Monday,2/20/2023,12:00,2679,0,Light Rain
Monday,2/20/2023,13:00,2791,0,Light Rain
Monday,2/20/2023,14:00,2828,0,Light Rain
Monday,2/20/2023,15:00,2701,0,Light Rain
Monday,2/20/2023,16:00,3304,0,Light Rain
Monday,2/20/2023,17:00,3846,0,Light Rain
Monday,2/20/2023,18:00,3494,0,Light Rain
Monday,2/20/2023,19:00,2940,0,Light Rain
Monday,2/20/2023,20:00,2441,0,Light Rain
Monday,2/20/2023,21:00,1588,0,Light Rain
Monday,2/20/2023,22:00,48,0,Light Rain
Monday,2/20/2023,23:00,0,0,Light Rain
Tuesday,2/21/2023,4:00,0,0,Light Rain
Tuesday,2/21/2023,5:00,2598,0,Light Rain
Tuesday,2/21/2023,6:00,4282,0,Light Rain
Tuesday,2/21/2023,7:00,5222,0,Light Rain
Tuesday,2/21/2023,8:00,4349,0,Light Rain
Tuesday,2/21/2023,9:00,3410,0,Light Rain
Tuesday,2/21/2023,10:00,2749,0,Light Rain
Tuesday,2/21/2023,11:00,2820,0,Light Rain
Tuesday,2/21/2023,12:00,2747,0,Light Rain
Tuesday,2/21/2023,13:00,2445,0,Light Rain
Tuesday,2/21/2023,14:00,2503,0,Light Rain
Tuesday,2/21/2023,15:00,2732,0,Light Rain
Tuesday,2/21/2023,16:00,3137,0,Light Rain
Tuesday,2/21/2023,17:00,3605,0,Light Rain
Tuesday,2/21/2023,18:00,3437,0,Light Rain
Tuesday,2/21/2023,19:00,2973,0,Light Rain
Tuesday,2/21/2023,20:00,2628,0,Light Rain
Tuesday,2/21/2023,21:00,1723,0,Light Rain
Tuesday,2/21/2023,22:00,67,0,Light Rain
Tuesday,2/21/2023,23:00,0,0,Light Rain
Wednesday,2/22/2023,4:00,0,0,No Rain
Wednesday,2/22/2023,5:00,2531,0,No Rain
Wednesday,2/22/2023,6:00,4192,0,No Rain
Wednesday,2/22/2023,7:00,5138,0,No Rain
Wednesday,2/22/2023,8:00,4385,0,No Rain
Wednesday,2/22/2023,9:00,3387,0,No Rain
Wednesday,2/22/2023,10:00,2847,0,No Rain
Wednesday,2/22/2023,11:00,2795,0,No Rain
Wednesday,2/22/2023,12:00,2856,0,No Rain
Wednesday,2/22/2023,13:00,2399,0,No Rain
Wednesday,2/22/2023,14:00,2571,0,No Rain
Wednesday,2/22/2023,15:00,2853,0,No Rain
Wednesday,2/22/2023,16:00,3389,0,No Rain
